@relation 'data/final_8020_regression.csv-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R100-weka.filters.unsupervised.attribute.Remove-R115-weka.filters.unsupervised.attribute.Remove-R1-3,7-17,19-25,28-30,32-35,37-53,56-60,64-83,85-92,94-108,110-114'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute postbugs numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric

@data
1,98,3,133,2.214286,28,4,104.774437,95,2,3.392857,195,62,0.142857,-62,0
4,98,0,116,1.791667,24,43,113.094826,26,2,1.083333,63,43,1.791667,53,0
3,205,0,185,2.18,50,79,72.237839,76,2,1.52,144,109,1.58,41,0
12,158,0,177,0.43787,169,45,133.084747,29,4,0.171598,148,74,0.266272,29,0
16,48,0,373,0.107345,354,38,95.313675,183,6,0.516949,607,38,0.107345,-234,2
8,64,0,0,0,18,0,0,0,2,0,0,0,0,0,0
8,43,0,271,2.685714,35,33,14.546125,61,1,1.742857,74,94,0.942857,197,0
22,167,0,1094,1.811111,90,74,127.042961,155,5,1.722222,646,163,0.822222,448,0
9,147,0,44,1.555556,9,2,148,17,1,1.888889,56,14,0.222222,-12,0
23,204,0,347,3.46875,32,79,156.685883,32,1,1,112,111,2.46875,235,0
0,20,0,230,76.666664,3,79,17,151,1,50.333332,151,230,26.333334,79,0
8,174,0,87,3.111111,9,7,143.436783,21,1,2.333333,73,28,0.777778,14,0
3,6,0,318,8.2,15,123,32.377357,79,1,5.266667,136,123,8.2,182,0
22,101,0,606,3.653846,26,51,129.29538,155,2,5.961538,466,95,1.961538,140,0
3,6,0,32,1.857143,7,8,10.15625,19,2,2.714286,30,13,1.142857,2,1
10,133,0,0,0,21,0,0,0,3,0,0,0,0,0,3
90,47,3,0,0,200,0,0,0,4,0,0,0,0,0,4
5,1,0,49,0.118182,110,12,101.448982,17,1,0.154545,49,13,0.109091,0,0
2,204,0,44,0.40678,59,8,154.77272,20,2,0.338983,32,24,0.135593,12,0
3,45,0,0,0,5,0,0,0,1,0,0,0,0,0,0
2,54,0,0,0,3,0,0,0,2,0,0,0,0,0,0
5,164,0,64,5.285714,7,30,156.078125,18,1,2.571429,26,37,4.285714,38,1
19,109,1,480,10,25,104,90.935417,218,4,8.72,307,250,4.16,173,1
1,27,0,0,0,10,0,0,0,2,0,0,0,0,0,0
19,126,0,0,0,40,0,0,0,3,0,0,0,0,0,0
20,113,2,0,0,53,0,0,0,3,0,0,0,0,0,1
4,44,0,0,0,12,0,0,0,2,0,0,0,0,0,0
0,321,0,1,0.090909,11,0,178,1,1,0.090909,1,1,0,0,0
2,83,0,12,0.4,10,0,93.166664,10,3,1,24,4,0,-12,0
2,434,0,46,1.238095,21,3,30.652174,23,4,1.095238,46,26,0.142857,0,0
1,321,0,70,5.230769,13,0,143.357147,106,3,8.153846,108,68,0,-38,0
1,321,0,3,0.142857,7,0,129,2,3,0.285714,4,1,0,-1,0
2,321,0,5,0.25,8,1,125,1,3,0.125,4,2,0.125,1,0
7,56,0,35,1.5,8,2,39.057144,11,2,1.375,29,12,0.25,6,0
4,228,0,151,12.666667,9,34,167.609268,106,3,11.777778,137,114,3.777778,14,0
4,143,0,10,1.25,4,0,75.099998,6,2,1.5,11,5,0,-1,0
1,73,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,104,0,0,0,4,0,0,0,3,0,0,0,0,0,0
2,273,0,20,1.090909,11,10,170.25,2,2,0.181818,6,12,0.909091,14,0
23,160,0,0,0,49,0,0,0,4,0,0,0,0,0,1
6,196,0,184,5.214286,14,72,158.657608,14,3,1,37,73,5.142857,147,0
10,71,0,161,0.843137,51,42,166.869568,25,2,0.490196,107,43,0.823529,54,0
4,310,0,272,1.6,50,78,129.988968,19,1,0.38,102,80,1.56,170,0
4,196,0,113,1.6,15,20,182.734512,13,2,0.866667,71,24,1.333333,42,0
59,2,6,0,0,122,0,0,0,4,0,0,0,0,0,3
27,52,7,0,0,81,0,0,0,4,0,0,0,0,0,0
0,21,1,0,0,14,0,0,0,1,0,0,0,0,0,0
2,42,0,45,4.111111,9,37,31.377777,37,1,4.111111,42,37,4.111111,3,0
123,42,21,0,0,282,0,0,0,4,0,0,0,0,0,3
6,183,0,386,12.4,10,39,151.147675,99,1,9.9,308,124,3.9,78,0
47,44,0,0,0,84,0,0,0,3,0,0,0,0,0,2
1,125,0,645,149,4,92,26.727131,504,1,126,514,596,23,131,0
6,56,0,145,3.333333,18,59,42.427586,18,2,1,30,60,3.277778,115,0
12,24,0,175,1.34375,32,43,28.937143,23,2,0.71875,59,43,1.34375,116,0
9,56,0,589,6.086957,23,77,42.550083,128,2,5.565218,349,140,3.347826,240,1
2,30,0,138,11.571428,7,71,29.391304,10,1,1.428572,20,81,10.142858,118,0
8,56,1,881,15.1,20,192,41.163452,192,2,9.6,683,302,9.6,198,2
2,21,0,31,7,3,10,19.645161,21,1,7,21,21,3.333333,10,0
9,64,0,0,0,16,0,0,0,2,0,0,0,0,0,1
1,170,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,6,0,384,7.142857,14,90,112.736977,55,1,3.928572,111,100,6.428571,273,0
8,183,0,569,14.133333,15,212,136.214417,41,1,2.733333,152,212,14.133333,417,0
4,183,0,230,16.714285,7,55,106.943481,73,1,10.428572,102,117,7.857143,128,0
2,176,0,81,10.75,4,32,83.666664,48,1,12,54,43,8,27,0
6,202,0,169,1.035088,57,43,176.491119,33,3,0.578947,95,59,0.754386,74,1
27,5,0,0,0,56,0,0,0,3,0,0,0,0,0,0
6,123,0,0,0,12,0,0,0,2,0,0,0,0,0,0
1,37,0,9,4.5,2,0,19,16,1,8,16,9,0,-7,0
10,120,0,0,0,14,0,0,0,2,0,0,0,0,0,0
5,72,0,0,0,8,0,0,0,2,0,0,0,0,0,0
16,171,0,0,0,36,0,0,0,2,0,0,0,0,0,1
14,86,0,368,1.604651,43,69,130.290756,91,5,2.116279,390,69,1.604651,-22,2
5,73,0,15,1.4,5,7,61.133335,1,2,0.2,2,7,1.4,13,0
8,120,0,26,0.583333,12,7,73.57692,25,2,2.083333,60,7,0.583333,-34,0
7,77,0,100,4,14,6,57.009998,50,2,3.571429,89,56,0.428571,11,0
4,37,0,108,8.888889,9,80,12.203704,8,1,0.888889,10,80,8.888889,98,0
3,56,0,42,9,4,32,46.357143,4,2,1,11,36,8,31,0
2,27,0,9,1.333333,6,4,5.888889,4,1,0.666667,5,8,0.666667,4,0
5,24,0,373,13.666667,12,50,74.477211,166,2,13.833333,309,164,4.166667,64,0
7,158,0,351,16.444445,9,145,87.618233,45,1,5,69,148,16.11111,282,0
3,48,0,123,0.892857,56,24,97.406502,72,5,1.285714,132,50,0.428571,-9,0
10,163,0,0,0,15,0,0,0,2,0,0,0,0,0,0
5,24,0,0,0,17,0,0,0,3,0,0,0,0,0,0
33,52,2,0,0,72,0,0,0,3,0,0,0,0,0,3
5,145,0,0,0,17,0,0,0,2,0,0,0,0,0,2
1,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,2,0,177,6.1,10,61,25.163841,9,2,0.9,22,61,6.1,155,0
3,56,0,53,4.571429,7,32,31.396227,18,2,2.571429,21,32,4.571429,32,0
1,33,0,1,0.5,2,0,32,1,1,0.5,1,1,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,33,0,5,1,4,4,23.200001,1,1,0.25,1,4,1,4,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,56,0,104,2.714286,14,17,44.66346,21,2,1.5,51,38,1.214286,53,0
1,30,0,15,7.5,2,3,19,12,1,6,12,15,1.5,3,0
2,33,0,3,0.25,4,1,28.666666,1,1,0.25,2,1,0.25,1,0
14,69,1,0,0,26,0,0,0,3,0,0,0,0,0,0
7,68,0,0,0,10,0,0,0,3,0,0,0,0,0,0
18,24,0,0,0,44,0,0,0,3,0,0,0,0,0,2
14,72,0,394,4.208334,24,62,59.776649,67,2,2.791667,165,101,2.583333,229,0
11,24,1,0,0,21,0,0,0,3,0,0,0,0,0,0
25,19,0,2082,4.887218,133,250,119.167625,514,6,3.864662,1206,650,1.879699,876,0
15,130,0,0,0,27,0,0,0,3,0,0,0,0,0,0
19,116,0,0,0,37,0,0,0,3,0,0,0,0,0,1
6,3,0,96,1.269231,26,31,79.46875,13,5,0.5,54,33,1.192308,42,0
17,116,0,0,0,39,0,0,0,2,0,0,0,0,0,2
8,50,0,0,0,22,0,0,0,2,0,0,0,0,0,1
6,82,0,31,0.923077,13,7,79.19355,5,4,0.384615,21,12,0.538462,10,0
2,36,0,3,0.25,4,0,25,1,2,0.25,3,1,0,0,0
1,2,0,34,5.666667,3,13,2,4,1,1.333333,8,17,4.333334,26,0
6,126,0,0,0,12,0,0,0,2,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,281,0,29,1.923077,13,25,155.724136,2,1,0.153846,3,25,1.923077,26,0
3,212,0,89,0.412371,97,38,148.640442,8,1,0.082474,20,40,0.391753,69,1
12,105,0,244,3.777778,18,62,75.032784,59,4,3.277778,137,68,3.444444,107,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,131,0,653,29.25,8,192,33.909649,126,1,15.75,202,234,24,451,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,20,0,12027,543.63635,11,1618,100.900139,5451,2,495.54544,9286,5980,147.09091,2741,0
8,111,0,0,0,10,0,0,0,3,0,0,0,0,0,0
13,120,0,369,9.12,25,228,105.991867,228,2,9.12,388,228,9.12,-19,1
7,135,0,171,14.777778,9,10,105.760231,130,2,14.444445,158,133,1.111111,13,0
4,69,0,66,2.333333,9,14,62.454544,34,2,3.777778,63,21,1.555556,3,1
3,111,0,107,2.15,40,84,156.850464,3,1,0.075,13,86,2.1,94,0
7,63,0,0,0,8,0,0,0,2,0,0,0,0,0,0
4,111,0,320,31.6,5,158,109.459374,8,1,1.6,10,158,31.6,310,0
8,63,0,0,0,11,0,0,0,2,0,0,0,0,0,0
16,24,0,0,0,42,0,0,0,4,0,0,0,0,0,4
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,116,0,0,0,22,0,0,0,2,0,0,0,0,0,1
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,104,0,0,0,5,0,0,0,2,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,36,0,286,9.916667,12,119,33.412586,39,2,3.25,111,119,9.916667,175,0
3,36,0,350,9.3125,16,149,33.419998,39,2,2.4375,116,149,9.3125,234,0
5,36,0,868,43.333332,9,390,32.580647,47,2,5.222222,75,390,43.333332,793,0
5,36,0,861,42.88889,9,386,32.57143,47,2,5.222222,75,386,42.88889,786,0
2,32,1,0,0,4,0,0,0,2,0,0,0,0,0,0
53,46,1,0,0,128,0,0,0,3,0,0,0,0,0,3
5,73,0,0,0,8,0,0,0,3,0,0,0,0,0,0
3,27,0,86,1.888889,27,44,89.88372,44,4,1.62963,62,51,1.62963,24,0
26,128,0,0,0,50,0,0,0,3,0,0,0,0,0,0
23,1,0,0,0,46,0,0,0,3,0,0,0,0,0,0
4,25,0,40,0.882353,17,7,52.224998,8,3,0.470588,19,15,0.411765,21,0
5,27,1,157,0.95122,41,35,99.547768,88,4,2.146342,127,39,0.853659,30,0
3,73,0,0,0,3,0,0,0,2,0,0,0,0,0,0
1,142,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,14,1,0,0,19,0,0,0,3,0,0,0,0,0,0
2,56,0,3,1.5,2,0,54,3,1,1.5,3,3,0,0,0
2,36,0,0,0,10,0,0,0,1,0,0,0,0,0,0
5,31,0,123,5.333334,18,96,16.211382,99,2,5.5,108,96,5.333334,15,0
12,58,0,0,0,23,0,0,0,3,0,0,0,0,0,0
2,43,0,21,2.571429,7,17,1.857143,2,1,0.285714,3,18,2.428572,18,0
5,24,0,0,0,10,0,0,0,3,0,0,0,0,0,0
1,12,0,4,1.333333,3,0,2,4,1,1.333333,4,4,0,0,0
13,43,0,473,3.475,40,138,10.515856,52,1,1.3,104,139,3.45,369,0
1,36,0,119,8.142858,7,57,33.252102,9,2,1.285714,10,57,8.142858,109,0
2,43,0,21,2.125,8,17,2.238095,4,1,0.5,5,17,2.125,16,0
4,68,0,0,0,7,0,0,0,2,0,0,0,0,0,0
10,31,0,175,13.636364,11,66,20.337143,84,1,7.636364,99,150,6,76,0
8,15,0,82,2.6,10,13,19.792683,69,2,6.9,96,26,1.3,-14,0
6,15,0,121,9.666667,9,27,21.735537,107,1,11.888889,127,87,3,-6,0
1,24,1,0,0,7,0,0,0,1,0,0,0,0,0,0
42,112,0,1476,5.446154,65,230,166.421402,491,3,7.553846,1145,354,3.538461,331,1
6,62,0,24,1.833333,6,11,33.125,11,3,1.833333,17,11,1.833333,7,0
8,132,0,257,2.238095,21,39,76.665367,48,1,2.285714,139,47,1.857143,118,0
6,132,0,1224,19.538462,26,392,67.90686,116,2,4.461538,333,508,15.076923,891,1
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,270,0,0,0,22,0,0,0,0,0,0,0,0,0,0
5,25,0,255,5.148148,27,135,104.882355,13,3,0.481482,41,139,5,214,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,30,1,334,15.066667,15,226,23.985029,226,1,15.066667,312,226,15.066667,22,0
12,24,0,0,0,31,0,0,0,3,0,0,0,0,0,1
4,24,0,0,0,13,0,0,0,2,0,0,0,0,0,0
22,72,2,0,0,45,0,0,0,4,0,0,0,0,0,1
1,146,0,25,8,3,12,72.800003,12,2,4,13,24,4,12,0
6,120,0,0,0,13,0,0,0,3,0,0,0,0,0,0
14,14,0,380,7.115385,26,130,27.731579,55,3,2.115385,126,185,5,254,0
19,120,0,192,1.413793,29,16,98.1875,53,4,1.827586,186,41,0.551724,6,0
21,15,0,1718,19.894737,38,584,24.431316,712,3,18.736841,1031,756,15.368421,687,0
26,47,1,0,0,75,0,0,0,4,0,0,0,0,0,0
4,15,0,92,7.3,10,21,19.684782,52,2,5.2,60,73,2.1,32,0
5,18,0,13,0.777778,9,7,16.846153,7,2,0.777778,12,7,0.777778,1,0
9,132,0,371,3.652174,23,67,76.743935,49,1,2.130435,229,84,2.913044,142,0
7,163,0,0,0,15,0,0,0,2,0,0,0,0,0,2
4,80,0,0,0,5,0,0,0,2,0,0,0,0,0,0
0,140,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,126,0,0,0,11,0,0,0,2,0,0,0,0,0,0
7,24,0,0,0,14,0,0,0,2,0,0,0,0,0,0
5,24,0,0,0,14,0,0,0,2,0,0,0,0,0,0
8,147,0,443,10.333333,18,50,179.749435,136,4,7.555555,336,186,2.777778,107,3
1,146,0,1,0.5,2,0,142,1,1,0.5,1,1,0,0,0
3,146,0,25,4.8,5,23,145.279999,7,2,1.4,11,24,4.6,14,0
12,24,0,0,0,25,0,0,0,2,0,0,0,0,0,2
13,3,0,2229,16.36111,36,589,151.499329,236,5,6.555555,794,589,16.36111,1435,2
5,1,1,0,0,16,0,0,0,3,0,0,0,0,0,0
12,3,0,2026,16.763159,38,637,156.59082,299,6,7.868421,846,637,16.763159,1180,1
14,3,0,0,0,45,0,0,0,3,0,0,0,0,0,0
2,165,0,13,1.6,5,1,96.92308,14,3,2.8,32,8,0.2,-19,0
1,11,1,0,0,4,0,0,0,2,0,0,0,0,0,0
1,50,0,0,0,7,0,0,0,1,0,0,0,0,0,0
2,24,0,0,0,6,0,0,0,2,0,0,0,0,0,0
8,163,0,0,0,10,0,0,0,3,0,0,0,0,0,0
6,24,0,0,0,14,0,0,0,2,0,0,0,0,0,0
4,24,0,0,0,8,0,0,0,2,0,0,0,0,0,0
1,236,0,23,0.611111,18,11,123.391304,8,3,0.444444,11,11,0.611111,12,0
5,212,0,67,0.432836,67,24,148.970154,6,3,0.089552,26,29,0.358209,41,0
5,96,0,53,0.243243,74,12,105.28302,6,3,0.081081,23,18,0.162162,30,0
3,82,0,0,0,10,0,0,0,2,0,0,0,0,0,0
73,132,3,0,0,168,0,0,0,4,0,0,0,0,0,3
16,24,1,406,3.605263,38,40,43.509853,97,2,2.552632,265,137,1.052632,141,0
8,133,0,0,0,12,0,0,0,2,0,0,0,0,0,0
15,22,0,0,0,29,0,0,0,3,0,0,0,0,0,1
23,120,0,706,1.28,50,44,85.685555,52,3,1.04,445,64,0.88,261,0
4,70,0,0,0,10,0,0,0,2,0,0,0,0,0,0
10,96,0,0,0,23,0,0,0,3,0,0,0,0,0,0
1,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,58,0,0,0,1,0,0,0,1,0,0,0,0,0,0
52,106,0,1429,4.896552,58,204,120.272217,129,6,2.224138,769,284,3.517242,660,2
5,56,0,72,10.833333,6,35,51.680557,30,2,5,34,65,5.833334,38,0
12,24,1,0,0,27,0,0,0,3,0,0,0,0,0,0
14,120,0,0,0,44,0,0,0,3,0,0,0,0,0,1
9,105,0,0,0,17,0,0,0,2,0,0,0,0,0,0
8,112,0,83,2.866667,15,24,80.313255,19,4,1.266667,41,43,1.6,42,0
7,56,0,84,3.666667,9,28,35.166668,15,2,1.666667,37,33,3.111111,47,0
7,56,0,270,4.294118,17,73,36.174072,122,2,7.176471,245,73,4.294118,25,0
8,188,0,87,1.5,14,14,169.896545,40,2,2.857143,75,21,1,12,2
3,75,0,15,4,3,10,70.599998,2,2,0.666667,2,12,3.333333,13,1
5,12,0,162,3.166667,18,57,55.598766,9,4,0.5,27,57,3.166667,135,1
6,9,0,84,1.947368,19,11,15.654762,33,1,1.736842,56,37,0.578947,28,0
3,9,0,123,3.764706,17,64,32.121952,2,3,0.117647,6,64,3.764706,117,2
10,7,0,175,0.673469,49,26,29.737143,16,6,0.326531,81,33,0.530612,94,0
9,12,0,941,8.333333,27,225,56.207226,67,6,2.481482,299,225,8.333333,642,0
11,24,0,0,0,23,0,0,0,3,0,0,0,0,0,0
2,75,0,45,14.666667,3,44,70.111115,1,2,0.333333,1,44,14.666667,44,2
9,24,0,0,0,17,0,0,0,2,0,0,0,0,0,0
16,126,0,0,0,38,0,0,0,3,0,0,0,0,0,2
33,42,0,1100,4.925,80,120,34.369091,375,6,4.6875,963,394,1.5,137,2
2,124,0,87,43.5,2,74,123,13,1,6.5,13,87,37,74,0
85,24,2,0,0,211,0,0,0,4,0,0,0,0,0,8
35,24,0,554,2.518987,79,66,145.644409,178,3,2.253165,724,199,0.835443,-170,4
18,24,0,0,0,49,0,0,0,3,0,0,0,0,0,0
22,24,1,0,0,50,0,0,0,3,0,0,0,0,0,1
2,44,0,1,0.5,2,0,38,1,1,0.5,1,1,0,0,0
13,85,0,0,0,27,0,0,0,5,0,0,0,0,0,0
23,85,0,0,0,64,0,0,0,4,0,0,0,0,0,1
13,56,1,198,0.5,130,23,85.13131,42,3,0.323077,107,65,0.176923,91,0
29,114,0,297,1.098039,51,15,66.511787,47,3,0.921569,234,56,0.294118,63,1
18,120,0,81,0.34375,32,6,95.098763,11,3,0.34375,53,11,0.1875,28,0
9,113,1,0,0,18,0,0,0,2,0,0,0,0,0,0
7,51,0,44,1.222222,9,6,99.772728,6,1,0.666667,16,11,0.666667,28,0
0,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,177,0,37,4,5,17,110.486488,4,1,0.8,10,20,3.4,27,0
